date,condition,Start,Start_Frame,Stop,Stop_Frame,duration,subject,Behaviour,Value,trial
04/05/2021,clumsy,279.8997242,8397,308.499696,9255,28.59997182,Roxy5,misc,lateral_approach,4
04/05/2021,clumsy,280.1663906,8405,308.499696,9255,28.33330542,Roxy5,time_away,walk_away,4
04/05/2021,blocked,54.96660676,1649,84.46657461,2534,29.49996785,Roxy5,trial,1,1
04/05/2021,blocked,56.29993864,1689,,,,Roxy5,look_away,look_away,1
04/05/2021,blocked,56.7332715,1702,66.26659445,1988,9.533322943,Roxy5,time_away,walk_away,1
04/05/2021,blocked,58.03327009,1741,66.19992785,1986,8.166657766,Roxy5,misc,lateral_approach,1
04/05/2021,blocked,67.8332594,2035,81.36657799,2441,13.53331858,Roxy5,misc,lateral_approach,1
04/05/2021,blocked,68.39992545,2052,81.39991129,2442,12.99998583,Roxy5,time_away,walk_away,1
04/05/2021,blocked,70.79992284,2124,72.19992131,2166,1.399998474,Roxy5,vocalisation,vocalisation,1
04/05/2021,blocked,77.96658169,2339,80.86657853,2426,2.899996839,Roxy5,vocalisation,vocalisation,1
04/05/2021,blocked,82.49991009,2475,84.46657461,2534,1.966664523,Roxy5,vocalisation,vocalisation,1
04/05/2021,blocked,82.66657657,2480,84.46657461,2534,1.799998038,Roxy5,misc,lateral_approach,1
04/05/2021,blocked,82.93324295,2488,84.46657461,2534,1.533331662,Roxy5,time_away,walk_away,1
04/05/2021,blocked,119.6998695,3591,148.6665046,4460,28.9666351,Roxy5,trial,2,2
04/05/2021,blocked,119.6998695,3591,141.4665125,4244,21.76664294,Roxy5,time_away,walk_away,2
04/05/2021,blocked,119.6998695,3591,121.999867,3660,2.299997493,Roxy5,vocalisation,vocalisation,2
04/05/2021,blocked,119.6998695,3591,138.4331825,4153,18.73331292,Roxy5,misc,lateral_approach,2
04/05/2021,blocked,122.8331995,3685,124.6665308,3740,1.833331335,Roxy5,vocalisation,vocalisation,2
04/05/2021,blocked,123.899865,3717,,,,Roxy5,look_away,look_away,2
04/05/2021,blocked,126.3998622,3792,,,,Roxy5,look_away,look_away,2
04/05/2021,blocked,127.7331941,3832,129.6665253,3890,1.933331226,Roxy5,vocalisation,vocalisation,2
04/05/2021,blocked,129.7998585,3894,,,,Roxy5,look_away,look_away,2
04/05/2021,blocked,130.299858,3909,135.2665192,4058,4.966661254,Roxy5,vocalisation,vocalisation,2
04/05/2021,blocked,133.2998547,3999,,,,Roxy5,look_away,look_away,2
04/05/2021,blocked,138.0331829,4141,138.7665154,4163,0.733332534,Roxy5,vocalisation,vocalisation,2
04/05/2021,blocked,138.0665162,4142,,,,Roxy5,look_away,look_away,2
04/05/2021,blocked,141.7665122,4253,144.1665095,4325,2.399997384,Roxy5,misc,lateral_approach,2
04/05/2021,blocked,142.199845,4266,148.6665046,4460,6.466659619,Roxy5,time_away,walk_away,2
04/05/2021,blocked,176.1331414,5284,204.6997769,6141,28.56663553,Roxy5,trial,3,3
04/05/2021,blocked,180.3331368,5410,182.0664682,5462,1.733331444,Roxy5,time_away,walk_away,3
04/05/2021,blocked,180.3331368,5410,181.9998016,5460,1.66666485,Roxy5,misc,lateral_approach,3
04/05/2021,blocked,183.1331337,5494,183.5331333,5506,0.399999564,Roxy5,misc,pawing,3
04/05/2021,blocked,184.2997991,5529,184.5331322,5536,0.233333079,Roxy5,misc,lateral_approach,3
04/05/2021,blocked,187.2997959,5619,193.0997895,5793,5.799993679,Roxy5,time_away,walk_away,3
04/05/2021,blocked,189.2997937,5679,,,,Roxy5,look_away,look_away,3
04/05/2021,blocked,194.2997882,5829,204.6997769,6141,10.39998867,Roxy5,time_away,walk_away,3
04/05/2021,blocked,194.2997882,5829,204.6997769,6141,10.39998867,Roxy5,misc,lateral_approach,3
04/05/2021,blocked,199.6664491,5990,200.1664485,6005,0.499999455,Roxy5,sitting_laying_down,front_down,3
04/05/2021,blocked,200.1664485,6005,204.6997769,6141,4.533328393,Roxy5,sitting_laying_down,laying_down,3
04/05/2021,blocked,241.5997367,7248,265.6663771,7970,24.06664044,Roxy5,trial,4,4
04/05/2021,blocked,245.333066,7360,265.6663771,7970,20.33331117,Roxy5,misc,lateral_approach,4
04/05/2021,blocked,245.4997324,7365,265.6663771,7970,20.16664469,Roxy5,time_away,walk_away,4
06/05/2021,blocked,41.76662256,1253,74.39992143,2232,32.63329887,Flocke2,trial,1,1
06/05/2021,blocked,46.73328398,1402,47.53328314,1426,0.799999155,Flocke2,sitting_laying_down,front_down,1
06/05/2021,blocked,48.79994846,1464,50.49994667,1515,1.699998205,Flocke2,misc,pawing,1
06/05/2021,blocked,52.56661115,1577,53.76660989,1613,1.199998733,Flocke2,misc,pawing,1
06/05/2021,blocked,58.8666045,1766,59.63327036,1789,0.766665857,Flocke2,vocalisation,vocalisation,1
06/05/2021,blocked,60.76660249,1823,61.79993474,1854,1.033332242,Flocke2,vocalisation,vocalisation,1
06/05/2021,blocked,61.29993526,1839,65.49993083,1965,4.199995565,Flocke2,time_away,walk_away,1
06/05/2021,blocked,61.96660123,1859,,,,Flocke2,look_away,look_away,1
06/05/2021,blocked,66.69992956,2001,67.63326191,2029,0.933332348,Flocke2,vocalisation,vocalisation,1
06/05/2021,blocked,69.76659299,2093,73.33325589,2200,3.5666629,Flocke2,vocalisation,vocalisation,1
06/05/2021,blocked,72.66658993,2180,,,,Flocke2,look_away,look_away,1
06/05/2021,blocked,72.69992322,2181,74.39992143,2232,1.699998205,Flocke2,time_away,walk_away,1
06/05/2021,blocked,103.9332236,3118,136.1331896,4084,32.19996599,Flocke2,trial,2,2
06/05/2021,blocked,108.6998852,3261,109.4998844,3285,0.799999155,Flocke2,vocalisation,vocalisation,2
06/05/2021,blocked,112.2665481,3368,113.8665464,3416,1.59999831,Flocke2,vocalisation,vocalisation,2
06/05/2021,blocked,115.1332117,3454,116.9665431,3509,1.833331397,Flocke2,vocalisation,vocalisation,2
06/05/2021,blocked,118.066542,3542,119.7665402,3593,1.699998205,Flocke2,vocalisation,vocalisation,2
06/05/2021,blocked,121.3332052,3640,124.5332018,3736,3.199996621,Flocke2,vocalisation,vocalisation,2
06/05/2021,blocked,122.4998706,3675,126.6665329,3800,4.166662266,Flocke2,time_away,walk_away,2
06/05/2021,blocked,128.2665312,3848,129.699863,3891,1.43333182,Flocke2,vocalisation,vocalisation,2
06/05/2021,blocked,128.6665308,3860,,,,Flocke2,look_away,look_away,2
06/05/2021,blocked,129.133197,3874,133.6998588,4011,4.566661844,Flocke2,time_away,walk_away,2
06/05/2021,blocked,135.8331899,4075,,,,Flocke2,look_away,look_away,2
06/05/2021,blocked,159.9331644,4798,194.9997941,5850,35.06662963,Flocke2,trial,3,3
06/05/2021,blocked,167.7331562,5032,,,,Flocke2,look_away,look_away,3
06/05/2021,blocked,167.8331561,5035,173.4998168,5205,5.666660682,Flocke2,time_away,walk_away,3
06/05/2021,blocked,177.2998128,5319,,,,Flocke2,look_away,look_away,3
06/05/2021,blocked,177.7331456,5332,183.2998064,5499,5.566660788,Flocke2,time_away,walk_away,3
06/05/2021,blocked,186.1331368,5584,,,,Flocke2,look_away,look_away,3
06/05/2021,blocked,187.3998021,5622,192.5664633,5777,5.16666121,Flocke2,time_away,walk_away,3
06/05/2021,blocked,224.7997626,6744,258.6997268,7761,33.8999642,Flocke2,trial,4,4
06/05/2021,blocked,236.5997501,7098,237.9997487,7140,1.399998522,Flocke2,vocalisation,vocalisation,4
06/05/2021,blocked,237.4664159,7124,,,,Flocke2,look_away,look_away,4
06/05/2021,blocked,237.8330822,7135,242.1997442,7266,4.366662055,Flocke2,time_away,walk_away,4
06/05/2021,blocked,241.0330788,7231,242.1997442,7266,1.166665435,Flocke2,misc,lateral_approach,4
06/05/2021,blocked,244.2664087,7328,245.1330745,7354,0.866665751,Flocke2,vocalisation,vocalisation,4
06/05/2021,blocked,250.8330684,7525,251.5997343,7548,0.766665857,Flocke2,vocalisation,vocalisation,4
06/05/2021,blocked,251.4330678,7543,256.1663961,7685,4.733328335,Flocke2,time_away,walk_away,4
06/05/2021,blocked,252.2664003,7568,253.2663992,7598,0.999998944,Flocke2,vocalisation,vocalisation,4
06/05/2021,clumsy,58.76654143,1763,91.93313741,2758,33.16659598,Flocke2,trial,1,1
06/05/2021,clumsy,61.89986808,1857,62.19986744,1866,0.299999361,Flocke2,misc,pawing,1
06/05/2021,clumsy,62.4998668,1875,65.13319453,1954,2.633327721,Flocke2,sitting_laying_down,front_down,1
06/05/2021,clumsy,87.63314658,2629,88.86647728,2666,1.233330705,Flocke2,sitting_laying_down,front_down,1
06/05/2021,clumsy,88.13314551,2644,88.46647813,2654,0.333332623,Flocke2,misc,pawing,1
06/05/2021,clumsy,120.9664089,3629,153.8330055,4615,32.86659662,Flocke2,trial,2,2
06/05/2021,clumsy,124.3997349,3732,124.799734,3744,0.399999148,Flocke2,misc,pawing,2
06/05/2021,clumsy,130.0663895,3902,130.899721,3927,0.833331557,Flocke2,misc,pawing,2
06/05/2021,clumsy,130.6997215,3921,131.8997189,3957,1.199997443,Flocke2,sitting_laying_down,front_down,2
06/05/2021,clumsy,142.2996967,4269,144.2663592,4328,1.966662475,Flocke2,misc,pawing,2
06/05/2021,clumsy,184.6329399,5539,216.9995375,6510,32.36659769,Flocke2,trial,3,3
06/05/2021,clumsy,210.699551,6321,,,,Flocke2,look_away,look_away,3
06/05/2021,clumsy,210.9995503,6330,213.8995442,6417,2.89999382,Flocke2,time_away,walk_away,3
06/05/2021,clumsy,247.6661389,7430,280.9994012,8430,33.3332623,Flocke2,trial,4,4
06/05/2021,clumsy,261.1327768,7834,265.4327677,7963,4.299990836,Flocke2,time_away,walk_away,4
06/05/2021,clumsy,261.1661101,7835,,,,Flocke2,look_away,look_away,4
06/05/2021,clumsy,274.9994139,8250,275.9660785,8279,0.966664607,Flocke2,time_away,walk_away,4
06/05/2021,teasing,67.6332564,2029,98.13322171,2944,30.49996531,Flocke2,trial,1,1
06/05/2021,teasing,69.1332547,2074,69.49992095,2085,0.36666625,Flocke2,misc,pawing,1
06/05/2021,teasing,73.4665831,2204,74.59991515,2238,1.133332044,Flocke2,misc,pawing,1
06/05/2021,teasing,75.23324776,2257,76.33324651,2290,1.099998749,Flocke2,misc,pawing,1
06/05/2021,teasing,76.49991298,2295,77.26657878,2318,0.766665795,Flocke2,sitting_laying_down,front_down,1
06/05/2021,teasing,77.59991173,2328,78.16657776,2345,0.566666022,Flocke2,misc,pawing,1
06/05/2021,teasing,78.69991048,2361,78.83324366,2365,0.133333182,Flocke2,sitting_laying_down,front_down,1
06/05/2021,teasing,79.73324264,2392,80.66657491,2420,0.933332272,Flocke2,misc,pawing,1
06/05/2021,teasing,82.26657309,2468,83.06657218,2492,0.79999909,Flocke2,misc,pawing,1
06/05/2021,teasing,84.26657082,2528,85.36656957,2561,1.099998749,Flocke2,misc,pawing,1
06/05/2021,teasing,87.16656752,2615,87.69990024,2631,0.533332727,Flocke2,misc,pawing,1
06/05/2021,teasing,88.89989888,2667,91.93322876,2758,3.033329883,Flocke2,misc,pawing,1
06/05/2021,teasing,95.56655796,2867,98.13322171,2944,2.566663747,Flocke2,time_away,walk_away,1
06/05/2021,teasing,95.96655751,2879,96.7665566,2903,0.79999909,Flocke2,vocalisation,vocalisation,1
06/05/2021,teasing,127.1998553,3816,153.9664915,4619,26.76663622,Flocke2,trial,2,2
06/05/2021,teasing,137.7331767,4132,137.8331766,4135,0.099999886,Flocke2,misc,pawing,2
06/05/2021,teasing,137.8998431,4137,138.4331759,4153,0.533332727,Flocke2,sitting_laying_down,front_down,2
06/05/2021,teasing,141.8998386,4257,144.6331688,4339,2.733330224,Flocke2,vocalisation,vocalisation,2
06/05/2021,teasing,142.399838,4272,142.8665042,4286,0.466666136,Flocke2,sitting_laying_down,front_down,2
06/05/2021,teasing,144.0331695,4321,149.3664968,4481,5.333327267,Flocke2,time_away,walk_away,2
06/05/2021,teasing,144.6998354,4341,145.7665009,4373,1.066665453,Flocke2,vocalisation,vocalisation,2
06/05/2021,teasing,146.5998332,4398,147.5998321,4428,0.999998863,Flocke2,vocalisation,vocalisation,2
06/05/2021,teasing,148.3998312,4452,149.2664969,4478,0.866665681,Flocke2,vocalisation,vocalisation,2
06/05/2021,teasing,150.066496,4502,153.9664915,4619,3.899995564,Flocke2,vocalisation,vocalisation,2
06/05/2021,teasing,151.199828,4536,153.9664915,4619,2.76666352,Flocke2,time_away,walk_away,2
06/05/2021,teasing,179.8331288,5395,208.7997625,6264,28.96663372,Flocke2,trial,3,3
06/05/2021,teasing,192.5997809,5778,,,,Flocke2,look_away,look_away,3
06/05/2021,teasing,192.5997809,5778,194.6331119,5839,2.033331021,Flocke2,vocalisation,vocalisation,3
06/05/2021,teasing,193.3331134,5800,197.0331092,5911,3.699995791,Flocke2,time_away,walk_away,3
06/05/2021,teasing,194.6664452,5840,197.0331092,5911,2.366663975,Flocke2,vocalisation,vocalisation,3
06/05/2021,teasing,198.1997746,5946,203.2331022,6097,5.033327608,Flocke2,vocalisation,vocalisation,3
06/05/2021,teasing,198.9331071,5968,199.5331064,5986,0.599999318,Flocke2,sitting_laying_down,front_down,3
06/05/2021,teasing,200.6664384,6020,202.6664361,6080,1.999997725,Flocke2,misc,pawing,3
06/05/2021,teasing,204.8664336,6146,206.4330985,6193,1.566664885,Flocke2,vocalisation,vocalisation,3
06/05/2021,teasing,204.9664335,6149,205.4330997,6163,0.466666136,Flocke2,misc,pawing,3
06/05/2021,teasing,237.8997294,7137,269.4996935,8085,31.59996406,Flocke2,trial,4,4
06/05/2021,teasing,241.0997258,7233,242.7330572,7282,1.633331475,Flocke2,misc,pawing,4
06/05/2021,teasing,243.3997231,7302,244.6997217,7341,1.299998521,Flocke2,misc,pawing,4
06/05/2021,teasing,247.9997179,7440,251.3330475,7540,3.333329542,Flocke2,misc,pawing,4
06/05/2021,teasing,253.6997114,7611,259.1997052,7776,5.499993744,Flocke2,misc,pawing,4
06/05/2021,teasing,253.9330445,7618,259.6997046,7791,5.766660107,Flocke2,vocalisation,vocalisation,4
06/05/2021,teasing,261.7663689,7853,266.8996964,8007,5.133327494,Flocke2,vocalisation,vocalisation,4
06/05/2021,teasing,261.7997022,7854,266.3663637,7991,4.566661472,Flocke2,misc,pawing,4
06/05/2021,teasing,267.4663624,8024,269.4996935,8085,2.033331021,Flocke2,time_away,walk_away,4
06/05/2021,blocked,67.76666667,2033,101.7333333,3052,33.96666667,Lottie2,trial,1,1
06/05/2021,blocked,82.43333333,2473,87.5,2625,5.066666667,Lottie2,misc,pawing,1
06/05/2021,blocked,88.73333333,2662,92.4,2772,3.666666667,Lottie2,misc,pawing,1
06/05/2021,blocked,94.73333333,2842,98.13333333,2944,3.4,Lottie2,sitting_laying_down,front_down,1
06/05/2021,blocked,99.96666667,2999,101.3666667,3041,1.4,Lottie2,misc,pawing,1
06/05/2021,blocked,130.1,3903,161.8,4854,31.7,Lottie2,trial,2,2
06/05/2021,blocked,134.0333333,4021,138.6333333,4159,4.6,Lottie2,misc,pawing,2
06/05/2021,blocked,142.9333333,4288,144.7333333,4342,1.8,Lottie2,misc,pawing,2
06/05/2021,blocked,145.4333333,4363,147.1,4413,1.666666667,Lottie2,misc,pawing,2
06/05/2021,blocked,153.7,4611,,,,Lottie2,look_away,look_away,2
06/05/2021,blocked,154.1666667,4625,158.3666667,4751,4.2,Lottie2,time_away,walk_away,2
06/05/2021,blocked,160.4666667,4814,161.8,4854,1.333333333,Lottie2,misc,pawing,2
06/05/2021,blocked,191.7,5751,225.2,6756,33.5,Lottie2,trial,3,3
06/05/2021,blocked,192.7666667,5783,203.5333333,6106,10.76666667,Lottie2,misc,pawing,3
06/05/2021,blocked,211.3,6339,218.2333333,6547,6.933333333,Lottie2,misc,pawing,3
06/05/2021,blocked,219.4333333,6583,225.2,6756,5.766666667,Lottie2,misc,pawing,3
06/05/2021,blocked,257.8333333,7735,289.1666667,8675,31.33333333,Lottie2,trial,4,4
06/05/2021,blocked,259.4666667,7784,279.8333333,8395,20.36666667,Lottie2,misc,pawing,4
06/05/2021,blocked,283.7666667,8513,284.9666667,8549,1.2,Lottie2,misc,pawing,4
06/05/2021,blocked,285.0666667,8552,,,,Lottie2,look_away,look_away,4
06/05/2021,blocked,285.4,8562,289.1666667,8675,3.766666667,Lottie2,time_away,walk_away,4
06/05/2021,teasing,74.4,2232,105.5666667,3167,31.16666667,Lottie2,trial,1,1
06/05/2021,teasing,82.9,2487,84.36666667,2531,1.466666667,Lottie2,sitting_laying_down,sitting_down,1
06/05/2021,teasing,84.96666667,2549,86.76666667,2603,1.8,Lottie2,sitting_laying_down,sitting_down,1
06/05/2021,teasing,103.6666667,3110,104.0333333,3121,0.366666667,Lottie2,sitting_laying_down,front_down,1
06/05/2021,teasing,139.7666667,4193,167.9,5037,28.13333333,Lottie2,trial,2,2
06/05/2021,teasing,157.4666667,4724,158.2,4746,0.733333333,Lottie2,sitting_laying_down,front_down,2
06/05/2021,teasing,158.7333333,4762,160.2333333,4807,1.5,Lottie2,sitting_laying_down,front_down,2
06/05/2021,teasing,160.8,4824,164.1666667,4925,3.366666667,Lottie2,sitting_laying_down,laying_down,2
06/05/2021,teasing,201.4333333,6043,231.8,6954,30.36666667,Lottie2,trial,3,3
06/05/2021,teasing,258.7,7761,294.1,8823,35.4,Lottie2,trial,4,4
06/05/2021,clumsy,53.1666033,1595,87.99989512,2640,34.83329182,Lottie2,trial,1,1
06/05/2021,clumsy,57.13326524,1714,57.69993123,1731,0.566665991,Lottie2,misc,pawing,1
06/05/2021,clumsy,59.53326238,1786,59.86659532,1796,0.333332936,Lottie2,misc,pawing,1
06/05/2021,clumsy,64.53325642,1936,65.6999217,1971,1.166665276,Lottie2,misc,pawing,1
06/05/2021,clumsy,66.2332544,1987,67.09992003,2013,0.866665634,Lottie2,misc,pawing,1
06/05/2021,clumsy,71.59991467,2148,73.36657923,2201,1.766664561,Lottie2,misc,pawing,1
06/05/2021,clumsy,75.63324319,2269,79.73323831,2392,4.099995114,Lottie2,time_away,walk_away,1
06/05/2021,clumsy,75.63324319,2269,79.73323831,2392,4.099995114,Lottie2,misc,lateral_approach,1
06/05/2021,clumsy,86.06656409,2582,87.99989512,2640,1.933331029,Lottie2,sitting_laying_down,front_down,1
06/05/2021,clumsy,111.6998669,3351,143.5331623,4306,31.83329539,Lottie2,trial,2,2
06/05/2021,clumsy,119.9665237,3599,121.4331886,3643,1.466664919,Lottie2,misc,pawing,2
06/05/2021,clumsy,121.933188,3658,122.8998535,3687,0.966665515,Lottie2,misc,pawing,2
06/05/2021,clumsy,170.7331299,5122,200.5664276,6017,29.83329778,Lottie2,trial,3,3
06/05/2021,clumsy,176.7997893,5304,177.7997881,5334,0.999998808,Lottie2,misc,pawing,3
06/05/2021,clumsy,178.2664542,5348,180.399785,5412,2.133330791,Lottie2,misc,pawing,3
06/05/2021,clumsy,180.8664511,5426,182.1331163,5464,1.266665157,Lottie2,misc,pawing,3
06/05/2021,clumsy,184.7664465,5543,,,,Lottie2,look_away,look_away,3
06/05/2021,clumsy,185.0997794,5553,187.3997767,5622,2.299997259,Lottie2,time_away,walk_away,3
06/05/2021,clumsy,186.7997774,5604,187.3997767,5622,0.599999285,Lottie2,misc,lateral_approach,3
06/05/2021,clumsy,193.1997697,5796,196.4997658,5895,3.299996067,Lottie2,misc,pawing,3
06/05/2021,clumsy,224.5997323,6738,253.0996984,7593,28.49996603,Lottie2,trial,4,4
06/05/2021,clumsy,229.5330598,6886,231.0663913,6932,1.533331506,Lottie2,misc,pawing,4
06/05/2021,clumsy,231.9663902,6959,233.1663888,6995,1.19999857,Lottie2,misc,pawing,4
06/05/2021,clumsy,237.9330498,7138,238.3663826,7151,0.433332817,Lottie2,misc,pawing,4
06/05/2021,clumsy,240.8330463,7225,241.3330457,7240,0.499999404,Lottie2,misc,lateral_approach,4
06/05/2021,clumsy,240.9997128,7230,,,,Lottie2,look_away,look_away,4
06/05/2021,clumsy,241.1663792,7235,248.066371,7442,6.899991777,Lottie2,time_away,walk_away,4
06/05/2021,clumsy,253.0663651,7592,253.0996984,7593,0.033333294,Lottie2,time_away,walk_away,4
06/05/2021,clumsy,58.16660298,1745,89.69990179,2691,31.53329881,Lieserl,trial,1,1
06/05/2021,clumsy,115.4332069,3463,147.6998383,4431,32.26663134,Lieserl,trial,2,2
06/05/2021,clumsy,172.4998111,5175,208.6997715,6261,36.19996036,Lieserl,trial,3,3
06/05/2021,clumsy,228.0997503,6843,259.5997158,7788,31.49996551,Lieserl,trial,4,4
06/05/2021,blocked,51.06666314,1532,85.53332743,2566,34.46666429,Lieserl,trial,1,1
06/05/2021,blocked,69.46666188,2084,80.7666611,2423,11.29999922,Lieserl,misc,lateral_approach,1
06/05/2021,blocked,69.76666185,2093,80.93332775,2428,11.1666659,Lieserl,time_away,walk_away,1
06/05/2021,blocked,113.4333255,3403,146.5333232,4396,33.09999772,Lieserl,trial,2,2
06/05/2021,blocked,115.499992,3465,116.9999919,3510,1.499999897,Lieserl,misc,lateral_approach,2
06/05/2021,blocked,115.6333254,3469,116.9999919,3510,1.366666572,Lieserl,time_away,walk_away,2
06/05/2021,blocked,120.6999917,3621,135.2666573,4058,14.56666566,Lieserl,misc,lateral_approach,2
06/05/2021,blocked,120.933325,3628,135.433324,4063,14.499999,Lieserl,time_away,walk_away,2
06/05/2021,blocked,138.8999904,4167,146.5333232,4396,7.633332807,Lieserl,misc,lateral_approach,2
06/05/2021,blocked,139.2999904,4179,146.5333232,4396,7.233332834,Lieserl,time_away,walk_away,2
06/05/2021,blocked,171.5999882,5148,204.5333192,6136,32.93333106,Lieserl,trial,3,3
06/05/2021,blocked,173.6666547,5210,196.5333198,5896,22.86666509,Lieserl,misc,lateral_approach,3
06/05/2021,blocked,173.9333213,5218,196.5999864,5898,22.6666651,Lieserl,time_away,walk_away,3
06/05/2021,blocked,203.2666526,6098,204.5333192,6136,1.266666579,Lieserl,misc,lateral_approach,3
06/05/2021,blocked,203.499986,6105,204.5333192,6136,1.033333262,Lieserl,time_away,walk_away,3
06/05/2021,blocked,229.1666509,6875,264.5999817,7938,35.43333089,Lieserl,trial,4,4
06/05/2021,blocked,230.6666508,6920,253.4333159,7603,22.7666651,Lieserl,misc,lateral_approach,4
06/05/2021,blocked,230.7333174,6922,253.5333158,7606,22.79999843,Lieserl,time_away,walk_away,4
06/05/2021,blocked,259.1333155,7774,259.6666488,7790,0.533333297,Lieserl,misc,lateral_approach,4
06/05/2021,blocked,259.4333154,7783,,,,Lieserl,look_away,look_away,4
06/05/2021,blocked,259.6666488,7790,264.0999818,7923,4.433333028,Lieserl,time_away,walk_away,4
06/05/2021,blocked,261.8666486,7856,262.4999819,7875,0.63333329,Lieserl,vocalisation,vocalisation,4
06/05/2021,teasing,59.36666667,1781,91.83333333,2755,32.46666667,Lieserl,trial,1,1
06/05/2021,teasing,114.3,3429,149.8333333,4495,35.53333333,Lieserl,trial,2,2
